,Source File,Sentence Pair,Word Counts,Gold Standard Value,Edit Distance,Jaccard Distance,BLEU Metric Score
485,test-STS,"['The state wants to kill the wolves in approximately a 1,700-square-mile area near the village of McGrath.', 'The state wants to kill the wolves in approximately a 1,700-square-mile area near McGrath to establish a moose nursery of sorts.\n']","[17, 21]",3.2,7,0.23809523809523808,0.7906976744186046
486,test-STS,"['Peterson told police he fished alone in San Francisco Bay on Christmas Eve, returning to an empty house.', 'Peterson told police he left his wife at about 9:30 a.m. on Dec. 24 to fish alone in San Francisco Bay.\n']","[18, 21]",3.0,16,0.6,0.7980769230769231
487,test-STS,"[""The Fed's Empire State survey far exceeded expectations by jumping to 26.8 in June, a record high, from 10.6 in May."", 'Prices had pulled back from offshore highs when the Empire State survey far exceeded expectations by jumping to 26.8 in June, a record high, from 10.6 in May.\n']","[21, 28]",3.8,9,0.3548387096774194,0.710691823899371
488,test-STS,"['""I can say I am being forced into exile by the world superpower,"" he said.', '""I am being forced into exile by the world\'s superpower,"" Taylor said in an address videotaped at his home.\n']","[15, 19]",3.0,12,0.4444444444444444,0.6666666666666666
489,test-STS,"['Det Chief Insp Norman McKinlay said there was ""evidence a body or bodies have been in this area"".', 'Detective Chief Inspector Norman McKinlay, leading the investigation, said: ""There is evidence a body or bodies have been in this area.\n']","[18, 21]",4.5,12,0.4666666666666667,0.6985294117647058
490,test-STS,"[""Investigators have meticulously looked into virtually every aspect of Campbell's personal and financial affairs, Campbell has acknowledged."", ""Investigators continue to probe virtually every aspect of Campbell's personal and financial affairs, the former mayor has said.\n""]","[17, 18]",3.75,8,0.46153846153846156,0.8602983587360773
491,test-STS,"['Board Chancellor Robert Bennett declined to comment on personnel matters Tuesday, as did Mills.', 'Mr. Mills declined to comment yesterday, saying that he never discussed personnel matters.\n']","[14, 13]",3.0,13,0.6521739130434783,0.820282304835223
492,test-STS,"['General Jeffrey said he would donate his military pension to charity for the period he was in office at Yarralumla.', 'Maj-Gen Jeffery said he would give his military pension to charity while he served at Yarralumla.\n']","[20, 16]",4.727,9,0.56,0.7806898243811908
493,test-STS,"['Tampa Bay manager Lou Piniella, bench coach John McLaren and right fielder Aubrey Huff were ejected for arguing after Huff was called out on strikes to end the ninth.', 'Tampa Bay manager Lou Piniella, bench coach John McLaren and Huff all were ejected in the middle of the ninth.\n']","[29, 20]",3.8,15,0.5,0.5982911236915108
494,test-STS,"['The venture owns five oil refineries and more than 2,100 filling stations in Russia and Ukraine.', 'TNK-BP has six oil producing units, five refineries and 2,100 filling stations.\n']","[16, 12]",3.0,14,0.6363636363636364,0.7061552745297595
495,test-STS,"['Other changes in the plan refine his original vision, Libeskind said.', 'Many of the changes are improvements to the original plan, Libeskind said.\n']","[11, 12]",4.6,9,0.5555555555555556,0.8133333333333334
496,test-STS,"['Revenue rose to $616.5 million from $610.6 million a year earlier.', 'Revenue was up a tad, from $610.6 million to $616.5 million.\n']","[11, 11]",4.4,9,0.4375,0.8155789655867868
497,test-STS,"[""The broad Standard & Poor's 500 Index <.SPX> was up 8.79 points, or 0.96 percent, at 929.06."", 'The technology-laced Nasdaq Composite Index <.IXIC> jumped 26 points, or 1.78 percent, to 1,516.\n']","[17, 14]",1.0,13,0.7096774193548387,0.6804123711340206
498,test-STS,"[""Rep. Peter Deutsch, D-Fla., criticized the FDA's efforts in Florida."", 'Peter Deutsch, D-Fla., said he wanted to congratulate the FDA.\n']","[10, 10]",2.0,8,0.6111111111111112,0.7624212251050567
499,test-STS,"['Neither Iowa State athletic director Bruce Van De Velde nor Morgan could be reached for comment.', 'Iowa State athletic director Bruce Van de Velde would not confirm an offer was made to Lebo.\n']","[16, 17]",2.8,11,0.7037037037037037,0.8537316938258137
500,test-STS,"['There are now 37 active probable cases in the GTA, compared with 70 cases on June 6.', 'And, globally, the number of active probable cases has declined to 573.\n']","[17, 12]",1.5,17,0.7692307692307693,0.6818880561618835
501,test-STS,"['The male eagle was found by a zookeeper early Thursday, suffering from severe puncture wounds in his abdomen.', 'The 21-year-old eagle, found by a zookeeper early Thursday, had severe puncture wounds to his abdomen and back, spokeswoman Julie Mason said.\n']","[18, 22]",3.25,12,0.4827586206896552,0.7253521126760564
502,test-STS,"['Agnew said Pinellas began baiting when rabies cases ""went from zero to 30"" in 1995.', 'Still, Pinellas rabies cases fell sharply to 17 in 1996 and 3 in 1997, Agnew said.\n']","[15, 16]",1.75,17,0.7037037037037037,0.7469879518072289
503,test-STS,"[""Marc Garber, Whitley's attorney, had a different view."", 'Whitley\'s attorney, Marc Garber, called the ruling ""a huge victory.""\n']","[8, 10]",1.75,12,0.5555555555555556,0.7246376811594203
504,test-STS,"[""BioReliance's stock closed down 2 cents yesterday at $47.98 per share."", 'Shares of BioReliance sold at $47.98 at the close of market yesterday, down 2 cents.\n']","[11, 15]",5.0,16,0.5714285714285714,0.7764705882352941
505,test-STS,"['Just five months ago, Dean committed to accepting taxpayer money and vowed to attack any Democrat who didnt.', 'Just five months ago, Dean committed to accepting taxpayer money and the spending limits that come with it and vowed to attack any Democrat who didnt.\n']","[18, 26]",3.6,8,0.2692307692307692,0.7152317880794702
506,test-STS,"[""SARS has killed 296 people on China's mainland and infected more than 5,200."", ""Throughout China's mainland, the disease has killed 300 people and infected more than 5,270.\n""]","[13, 14]",3.2,12,0.47619047619047616,0.7311827956989247
507,test-STS,"['The redesigned Finder also features search, coloured labels for customized organization of documents and projects and dynamic browsing of the network for Mac, Windows and UNIX file servers.', 'It also supports coloured labels to better organise documents, and dynamic browsing of the network for Mac, Windows and Unix file servers.\n']","[28, 22]",3.0,13,0.46875,0.672773631417754
508,test-STS,"['The lawyer representing Torch Concepts, Rich Marsden did not respond to repeated phone calls.', 'Officials with Torch and JetBlue did not respond to repeated phone calls from the Mercury News seeking comment.\n']","[14, 18]",2.75,13,0.6538461538461539,0.7589285714285714
509,test-STS,"['He was voluntarily castrated in 2001, an operation he contends removed his ability to become sexually aroused.', 'DeVries, who was voluntarily castrated in August 2001, has said the surgery took away his ability to become sexually aroused.\n']","[17, 20]",4.5,10,0.5357142857142857,0.7698412698412699
510,test-STS,"['The S&P/TSX composite rose 87.74 points on the week, while the TSX Venture Exchange composite gained 44.49 points.', 'On the week, the Dow Jones industrial average rose 11.56 points, while the Nasdaq Stock Market gained 39.42 points.\n']","[18, 19]",1.0,17,0.7241379310344828,0.7327586206896551
511,test-STS,"[""In turn SuSE will license Java 2 Standard Edition while also formalising an existing agreement to distribute Sun's Java Virtual Machine for running Java applications."", ""Nuremberg, Germany-based SuSE will license Sun's Java 2 Standard Edition (J2SE) and ship Sun's Java Virtual Machine across its Linux software line.\n""]","[25, 22]",3.75,18,0.6842105263157895,0.7777894315823355
512,test-STS,"['Artists are worried the plan would harm those who need help most - performers who have a difficult time lining up shows.', 'The artists say the plan will harm French culture and punish those who need help most - performers who have a hard time lining up work.\n']","[22, 26]",3.0,10,0.5,0.8235294117647058
513,test-STS,"['Long lines formed outside gas stations and people rushed to get money from cash machines Sunday as Israelis prepared to weather a strike that threatened to paralyze the country.', ""Long lines formed Sunday outside gas stations and people rushed to get money from cash machines as Israelis braced for the strike's effects.\n""]","[29, 23]",4.5,12,0.34375,0.7252222519238233
514,test-STS,"['The tech-heavy Nasdaq composite index fell 3.99, or 0.2 percent, to 1,682.72, following a two-day win of 55.93.', 'The technology-laced Nasdaq Composite Index .IXIC eased 8.52 points, or 0.51 percent, to 1,670.21.\n']","[18, 14]",1.5,16,0.7586206896551724,0.7516269370295695
515,test-STS,"['Martin, 58, will be freed today after serving two thirds of his five-year sentence for the manslaughter of 16-year-old Fred Barras.', 'Martin served two thirds of a five-year sentence for the manslaughter of Barras and for wounding Fearon.\n']","[21, 17]",3.0,15,0.5925925925925926,0.736048292466182
516,test-STS,"['We don\'t know if any will be SARS,"" said Dr. James Young, Ontario\'s commissioner of public safety.', '""We\'re being hyper-vigilant,"" said Dr. James Young, Ontario\'s commissioner of public safety.\n']","[17, 12]",2.0,9,0.46153846153846156,0.8151881778385077
517,test-STS,"['Sales for the quarter beat expectations, rising 37 percent year-on-year to 1.76 billion euros.', 'Sales rose 37 per cent year-on-year to 1.76bn, beating expectations.\n']","[14, 10]",4.0,13,0.6666666666666666,0.6859725682696808
518,test-STS,"['The company said it would issue revised guidance for the full fiscal year next month when it releases its Q2 results.', 'The company said it would renew its guidance for 2003 when it announces its second quarter results in mid-July.\n']","[21, 19]",3.2,13,0.6071428571428571,0.8197191175557164
519,test-STS,"['IDEC shareholders would own 50.5 percent of the stock of the combined company, and Biogen shareholders the remaining 49.5 percent.', 'The companies said Idec holders would own about 50.5 percent of the stock of the combined company.\n']","[20, 17]",3.0,14,0.5652173913043478,0.6942269317049452
520,test-STS,"['Nonetheless, the open-source guru insisted, ""This attack was wrong, and it was dangerous to our goals.""', '""This attack was wrong, and it was dangerous to our goals,"" Raymond said.\n']","[16, 13]",3.5,11,0.3333333333333333,0.6118522998538585
521,test-STS,"['""We haven\'t decided whether to use an unbroken or dotted white line, but this is an experiment worth introducing,"" said David Richardson, the ICC\'s cricket manager.', '""We haven\'t decided whether to use an unbroken or dotted white line,"" said Dave Richardson, the ICC\'s cricket manager.\n']","[26, 19]",4.0,9,0.25,0.6793694916203441
522,test-STS,"['Shinseki retires Wednesday after a 38-year career that included combat in Vietnam and head of U.S. peacekeeping efforts in Bosnia.', ""Shinseki's career included combat in Vietnam and head of U.S. peacekeeping efforts in Bosnia.\n""]","[20, 14]",3.0,6,0.3333333333333333,0.6673204400105631
523,test-STS,"['The department also sent water and soil samples to the state health laboratory.', 'Water samples are being sent to the state health department for analysis.\n']","[13, 12]",3.25,11,0.5789473684210527,0.8462503498185654
